order_id,customer_id,order_date,amount,category,is_return
TXN000463,C0116,2025-10-25,303.28,Face Care,0
TXN001832,C0478,2025-02-24,530.33,Hair Care,0
TXN001803,C0468,2025-01-13,1086.2,Baby Care,0
TXN001067,C0266,2026-04-10,,Combos,0
TXN001902,C0498,2024-11-08,1071.91,Baby Care,0
TXN001482,C0384,2026-05-17,1109.12,Combos,0
TXN000434,C0109,2026-01-22,777.45,Face Care,0
TXN000728,C0177,2025-10-24,726.51,Combos,0
TXN000667,C0164,2026-02-21,541.17,Hair Care,0
TXN000395,C0101,2025-05-16,993.13,Body Care,0
TXN000927,C0233,2026-01-22,525.38,Hair Care,0
TXN001863,C0485,2026-05-18,343.23,Hair Care,0
TXN001836,C0480,2024-11-11,706.95,Face Care,0
TXN000268,C0068,2024-12-18,321.74,Baby Care,0
TXN000832,C0201,2026-06-12,821.74,Combos,0
TXN001653,C0423,2024-12-10,674.5,Combos,0
TXN001572,C0404,2025-10-05,1026.92,Baby Care,0
TXN000021,C0006,2025-06-21,250.36,Face Care,0
TXN000201,C0048,2025-11-18,1205.39,Combos,0
TXN001872,C0487,2025-07-26,1164.61,Combos,0
TXN000511,C0129,2026-01-21,259.0,Hair Care,0
TXN001558,C0403,2025-06-15,326.45,Hair Care,0
TXN001297,C0332,2026-03-18,1148.8,Baby Care,0
TXN001499,C0389,2024-12-15,532.93,Body Care,0
TXN001266,C0324,2024-09-17,,Face Care,0
TXN000908,C0228,2025-03-02,709.3,Hair Care,0
TXN000173,C0042,2024-12-01,446.78,Hair Care,0
TXN000394,C0101,2025-04-03,233.01,Hair Care,0
TXN001459,C0380,2025-07-17,1119.88,Combos,0
TXN000575,C0148,2025-02-27,315.99,Hair Care,0
TXN001082,C0270,2026-01-26,595.37,Body Care,1
TXN000122,C0029,2025-09-22,982.09,Body Care,1
TXN000841,C0204,2025-06-06,538.94,Hair Care,0
TXN000216,C0050,2025-02-18,763.96,Hair Care,0
TXN000620,C0158,2026-03-28,819.22,Face Care,0
TXN000418,C0105,2024-11-08,568.65,Body Care,0
TXN001161,C0286,2026-04-07,551.02,Face Care,0
TXN001507,C0389,2025-10-11,437.03,Face Care,0
TXN000466,C0117,2024-09-07,959.1,Body Care,0
TXN000332,C0085,2025-12-17,918.38,Baby Care,0
TXN000372,C0097,2025-10-23,952.32,Baby Care,0
TXN000306,C0077,2025-04-26,681.53,Combos,0
TXN000706,C0171,2026-03-23,1149.49,Baby Care,0
TXN001769,C0460,2025-05-20,504.64,Face Care,0
TXN000048,C0011,2024-09-03,1310.26,Combos,0
TXN000351,C0091,2026-04-14,1400.98,Combos,0
TXN000564,C0143,2026-04-09,554.44,Hair Care,0
TXN001843,C0481,2025-12-30,670.99,Hair Care,0
TXN001604,C0412,2024-12-09,513.05,Body Care,0
TXN001264,C0322,2026-01-18,755.63,Face Care,0
TXN001647,C0421,2025-03-25,486.27,Body Care,0
TXN001359,C0352,2025-06-17,499.59,Hair Care,0
TXN001642,C0419,2025-05-09,793.46,Combos,0
TXN001537,C0400,2025-03-02,606.59,Baby Care,0
TXN000209,C0049,2025-03-24,1800.62,Combos,0
TXN000253,C0061,2025-07-10,658.89,Hair Care,0
TXN000037,C0009,2026-02-15,795.73,Face Care,0
TXN001371,C0355,2026-03-07,441.31,Body Care,0
TXN001267,C0325,2025-06-01,216.75,Hair Care,0
TXN000035,C0009,2025-12-11,1547.19,Combos,0
TXN000478,C0119,2025-05-21,684.78,Body Care,0
TXN001543,C0400,2025-10-11,912.88,Body Care,0
TXN000949,C0237,2026-02-12,1098.81,Combos,0
TXN000716,C0172,2025-12-10,652.06,Face Care,0
TXN001007,C0252,2025-10-21,,Hair Care,0
TXN001412,C0367,2025-11-15,368.5,Body Care,0
TXN000371,C0097,2025-09-23,535.27,Baby Care,0
TXN001788,C0463,2025-05-30,509.88,Face Care,0
TXN000537,C0137,2026-04-08,826.28,Combos,0
TXN001122,C0282,2026-02-11,342.61,Baby Care,0
TXN001501,C0389,2025-02-27,593.88,Hair Care,0
TXN001340,C0347,2025-06-05,279.68,Hair Care,0
TXN000740,C0179,2024-08-30,529.09,Face Care,0
TXN001792,C0463,2025-10-22,431.94,Face Care,0
TXN001269,C0325,2025-08-13,450.48,Body Care,0
TXN000878,C0215,2025-09-29,817.69,Body Care,0
TXN001158,C0286,2026-01-19,406.18,Baby Care,0
TXN001221,C0312,2026-06-14,345.42,Baby Care,0
TXN000165,C0040,2026-02-06,632.59,Combos,0
TXN000375,C0097,2026-02-21,295.94,Hair Care,0
TXN000191,C0045,2026-02-24,842.47,Baby Care,0
TXN000719,C0174,2025-05-07,619.26,Hair Care,0
TXN000812,C0196,2025-10-11,785.29,Baby Care,0
TXN001624,C0417,2026-02-07,657.7,Combos,0
TXN001287,C0329,2025-12-14,883.87,Body Care,1
TXN000144,C0035,2024-08-18,334.13,Baby Care,0
TXN000386,C0099,2026-01-29,510.98,Body Care,0
TXN000989,C0244,2025-10-28,632.02,Baby Care,0
TXN000676,C0167,2026-03-15,541.98,Baby Care,0
TXN001295,C0331,2025-12-08,395.92,Face Care,0
TXN000224,C0053,2026-01-09,457.25,Face Care,0
TXN001871,C0487,2025-06-27,514.22,Hair Care,0
TXN001159,C0286,2026-02-15,670.78,Hair Care,0
TXN000596,C0152,2026-01-13,1233.52,Baby Care,0
TXN000149,C0036,2026-03-19,879.26,Combos,0
TXN000061,C0015,2025-02-14,970.81,Baby Care,0
TXN000650,C0161,2025-08-18,742.9,Hair Care,0
TXN001130,C0284,2025-03-08,200.19,Hair Care,1
TXN001535,C0399,2026-05-03,855.72,Body Care,0
TXN001696,C0434,2026-01-01,511.92,Face Care,0
TXN000052,C0011,2025-02-09,599.28,Baby Care,0
TXN001391,C0360,2025-05-10,271.3,Body Care,0
TXN000779,C0188,2025-02-01,875.38,Face Care,0
TXN001016,C0255,2026-03-29,321.91,Face Care,0
TXN000661,C0162,2026-03-30,1065.93,Combos,0
TXN000889,C0219,2026-05-21,890.1,Baby Care,0
TXN001891,C0494,2026-05-30,684.55,Face Care,0
TXN000953,C0238,2026-01-11,538.28,Face Care,0
TXN000984,C0244,2025-04-29,273.93,Hair Care,1
TXN000977,C0242,2025-08-23,594.03,Face Care,0
TXN000700,C0169,2025-12-19,764.7,Combos,0
TXN000663,C0163,2025-03-08,1821.74,Combos,1
TXN000278,C0070,2025-09-03,469.51,Body Care,1
TXN000218,C0050,2025-09-05,701.02,Face Care,0
TXN001463,C0380,2026-01-02,324.38,Body Care,0
TXN000652,C0162,2025-05-01,746.24,Face Care,0
TXN001648,C0422,2026-03-23,685.21,Face Care,0
TXN001819,C0476,2025-08-07,702.38,Body Care,0
TXN001827,C0476,2026-05-05,202.06,Hair Care,0
TXN001684,C0431,2026-06-06,720.16,Hair Care,0
TXN001102,C0274,2024-12-21,620.71,Body Care,0
TXN000384,C0098,2026-04-21,843.97,Combos,1
TXN000347,C0090,2026-01-27,1440.54,Combos,0
TXN000666,C0164,2026-01-21,993.39,Baby Care,0
TXN001777,C0460,2026-03-29,872.84,Baby Care,0
TXN001719,C0442,2026-02-23,362.55,Baby Care,0
TXN000814,C0196,2025-12-19,340.18,Face Care,0
TXN001610,C0412,2025-07-09,342.42,Face Care,0
TXN001734,C0449,2025-11-08,513.25,Face Care,0
TXN000023,C0006,2026-02-10,274.31,Face Care,0
TXN001117,C0281,2024-11-02,666.0,Body Care,0
TXN001631,C0418,2025-05-12,802.36,Body Care,0
TXN000910,C0229,2025-03-31,656.58,Body Care,0
TXN001708,C0437,2026-04-23,650.5,Combos,0
TXN001134,C0284,2025-08-05,513.03,Face Care,1
TXN000871,C0212,2025-02-17,544.24,Face Care,0
TXN000377,C0097,2026-05-06,707.41,Body Care,0
TXN000326,C0083,2025-03-15,828.75,Body Care,0
TXN000353,C0092,2026-06-08,,Baby Care,0
TXN000823,C0200,2025-06-02,754.82,Body Care,0
TXN000942,C0236,2025-08-15,523.62,Face Care,0
TXN001376,C0357,2024-12-02,702.38,Face Care,0
TXN001685,C0432,2025-06-19,1782.02,Combos,0
TXN000180,C0043,2025-01-12,827.63,Face Care,0
TXN001193,C0304,2024-12-14,355.71,Body Care,0
TXN000733,C0177,2026-05-05,830.63,Baby Care,0
TXN001229,C0314,2025-06-29,,Hair Care,0
TXN001116,C0281,2024-09-30,1031.51,Baby Care,0
TXN000886,C0217,2026-05-04,325.52,Body Care,0
TXN000484,C0119,2026-01-26,694.31,Hair Care,0
TXN000838,C0202,2026-05-20,371.24,Hair Care,0
TXN001419,C0369,2024-11-02,642.02,Combos,0
TXN001112,C0278,2025-03-12,701.01,Body Care,0
TXN001088,C0271,2025-06-12,1164.55,Baby Care,0
TXN001566,C0403,2026-04-19,586.05,Body Care,0
TXN000816,C0198,2025-05-14,861.16,Body Care,0
TXN001254,C0319,2026-05-18,474.45,Face Care,1
TXN001388,C0360,2025-01-22,797.5,Face Care,0
TXN001527,C0394,2026-05-04,1372.82,Combos,0
TXN000202,C0048,2025-12-09,1867.27,Combos,0
TXN001491,C0388,2025-07-30,389.54,Baby Care,0
TXN001640,C0418,2026-05-08,593.32,Hair Care,0
TXN000995,C0246,2025-03-08,438.94,Baby Care,0
TXN001645,C0420,2024-09-26,591.26,Hair Care,0
TXN000213,C0049,2025-08-03,902.69,Baby Care,0
TXN000059,C0015,2024-12-05,308.76,Body Care,0
TXN001781,C0462,2024-12-31,557.71,Hair Care,0
TXN000836,C0202,2026-02-24,235.72,Hair Care,0
TXN000972,C0242,2025-03-03,325.37,Body Care,0
TXN000477,C0119,2025-04-23,1324.64,Combos,0
TXN001541,C0400,2025-07-20,1427.39,Combos,0
TXN000287,C0072,2025-04-10,707.43,Baby Care,0
TXN000632,C0160,2024-10-26,394.32,Body Care,0
TXN000256,C0062,2026-06-11,804.51,Face Care,0
TXN001143,C0285,2025-09-10,391.47,Baby Care,0
TXN001519,C0393,2025-11-27,612.14,Hair Care,0
TXN000286,C0072,2025-02-27,914.94,Combos,0
TXN001271,C0325,2025-11-12,848.03,Face Care,0
TXN001032,C0257,2025-05-21,885.69,Body Care,0
TXN000918,C0230,2026-06-10,266.08,Hair Care,0
TXN001602,C0412,2024-09-24,762.29,Body Care,0
TXN001019,C0256,2024-09-12,589.33,Hair Care,0
TXN000887,C0217,2026-06-10,548.77,Baby Care,0
TXN001837,C0480,2024-12-01,493.24,Baby Care,0
TXN000501,C0123,2026-02-17,378.62,Baby Care,0
TXN000435,C0109,2026-02-24,474.18,Body Care,0
TXN001124,C0282,2026-05-02,704.95,Body Care,0
TXN001530,C0395,2026-02-16,288.25,Body Care,0
TXN000075,C0017,2024-08-21,738.98,Hair Care,1
TXN001365,C0355,2025-07-15,533.46,Baby Care,0
TXN000151,C0037,2025-11-15,442.49,Hair Care,0
TXN001203,C0305,2026-02-18,299.08,Face Care,0
TXN000712,C0172,2025-07-04,793.4,Hair Care,0
TXN001220,C0312,2026-05-14,,Body Care,0
TXN000938,C0235,2025-11-14,319.68,Hair Care,0
TXN000526,C0132,2025-11-06,912.27,Baby Care,0
TXN001358,C0352,2025-05-13,375.16,Body Care,0
TXN000621,C0158,2026-05-14,998.13,Baby Care,0
TXN001327,C0345,2025-02-10,1611.59,Combos,0
TXN001329,C0345,2025-04-20,805.73,Combos,0
TXN001512,C0392,2025-08-08,1778.38,Combos,1
TXN001820,C0476,2025-09-20,787.7,Hair Care,1
TXN000879,C0215,2025-11-04,767.29,Hair Care,0
TXN001824,C0476,2026-02-15,348.95,Body Care,0
TXN001445,C0375,2025-10-30,422.3,Hair Care,0
TXN000169,C0041,2025-11-27,800.42,Baby Care,0
TXN001049,C0262,2025-11-19,324.39,Hair Care,0
TXN000051,C0011,2025-01-01,899.23,Combos,0
TXN001897,C0497,2025-04-08,400.18,Hair Care,0
TXN000349,C0090,2026-03-22,638.93,Baby Care,1
TXN000807,C0196,2025-03-18,763.42,Hair Care,0
TXN001882,C0489,2025-04-30,679.33,Combos,0
TXN001298,C0332,2026-04-25,203.35,Hair Care,0
TXN000182,C0043,2025-03-16,909.34,Body Care,0
TXN000870,C0211,2024-10-02,757.45,Baby Care,0
TXN000855,C0206,2026-06-21,813.95,Body Care,0
TXN001223,C0313,2025-02-26,1724.41,Combos,0
TXN001318,C0344,2025-05-10,632.96,Face Care,0
TXN001605,C0412,2025-01-18,454.95,Body Care,1
TXN001263,C0321,2026-06-24,950.25,Baby Care,0
TXN001812,C0471,2024-11-25,468.32,Baby Care,0
TXN000104,C0025,2025-01-28,797.89,Hair Care,0
TXN000369,C0097,2025-06-22,643.6,Hair Care,0
TXN001114,C0280,2024-10-23,1466.64,Combos,0
TXN001876,C0488,2025-08-31,535.84,Body Care,0
TXN000133,C0031,2025-10-29,1755.74,Combos,0
TXN001426,C0369,2025-08-15,623.14,Combos,0
TXN001714,C0441,2024-11-08,492.77,Hair Care,0
TXN000473,C0119,2024-10-30,747.44,Body Care,0
TXN001079,C0270,2025-10-19,370.09,Face Care,0
TXN000356,C0094,2025-08-22,,Combos,0
TXN000092,C0022,2025-11-05,,Face Care,0
TXN001089,C0271,2025-07-12,377.13,Baby Care,0
TXN000635,C0160,2025-02-11,704.89,Baby Care,0
TXN000008,C0004,2025-01-22,687.96,Hair Care,0
TXN001350,C0349,2025-05-25,510.72,Body Care,0
TXN001565,C0403,2026-03-21,993.67,Body Care,0
TXN000909,C0228,2025-08-03,1048.18,Baby Care,0
TXN001133,C0284,2025-07-03,1597.55,Combos,0
TXN000136,C0031,2026-02-26,851.05,Face Care,0
TXN001710,C0438,2026-05-21,709.7,Body Care,0
TXN001650,C0422,2026-06-09,621.3,Body Care,0
TXN001219,C0311,2025-01-02,252.67,Hair Care,0
TXN001078,C0269,2026-03-01,615.19,Combos,0
TXN000108,C0026,2024-11-24,1276.25,Baby Care,0
TXN001256,C0320,2025-03-23,,Body Care,0
TXN000078,C0017,2024-12-16,336.15,Face Care,0
TXN001245,C0317,2026-02-15,558.56,Baby Care,0
TXN000120,C0029,2025-07-05,405.8,Face Care,0
TXN000184,C0043,2025-05-21,340.98,Face Care,0
TXN000027,C0008,2026-02-07,723.96,Combos,0
TXN000412,C0104,2024-11-20,397.76,Face Care,0
TXN001226,C0314,2025-02-17,494.09,Face Care,0
TXN001675,C0428,2025-07-24,738.15,Face Care,0
TXN001629,C0418,2025-02-16,602.37,Body Care,0
TXN000862,C0207,2026-05-10,204.59,Hair Care,1
TXN001476,C0383,2026-05-29,559.15,Body Care,0
TXN001838,C0480,2024-12-25,658.69,Hair Care,0
TXN000406,C0102,2025-11-04,321.71,Baby Care,0
TXN000117,C0029,2025-02-18,1261.61,Combos,0
TXN000416,C0104,2025-04-10,523.6,Face Care,0
TXN000821,C0199,2025-12-21,416.06,Body Care,0
TXN001345,C0348,2024-12-28,1526.2,Combos,0
TXN001015,C0255,2026-03-04,351.66,Baby Care,0
TXN000294,C0074,2025-12-12,703.93,Baby Care,0
TXN001502,C0389,2025-03-25,1293.19,Baby Care,0
TXN000377,C0097,2026-05-06,707.41,Body Care,0
TXN000693,C0169,2025-03-04,1270.79,Combos,0
TXN001514,C0393,2025-05-29,490.13,Face Care,0
TXN001705,C0437,2026-01-08,797.43,Hair Care,0
TXN001207,C0308,2025-07-10,1209.98,Combos,0
TXN001262,C0321,2026-05-16,488.29,Hair Care,0
TXN001625,C0417,2026-03-09,925.27,Combos,0
TXN001380,C0357,2025-04-20,611.29,Body Care,0
TXN000773,C0186,2025-08-11,524.5,Baby Care,0
TXN000623,C0159,2025-04-24,556.11,Hair Care,0
TXN000177,C0042,2025-05-24,1197.03,Combos,0
TXN000102,C0025,2024-11-28,647.07,Hair Care,0
TXN001679,C0429,2026-04-27,652.3,Body Care,0
TXN001119,C0281,2025-01-07,1282.17,Combos,0
TXN000043,C0010,2025-05-27,449.72,Hair Care,0
TXN001427,C0369,2025-09-16,522.17,Body Care,1
TXN000071,C0016,2025-03-31,992.34,Body Care,0
TXN000081,C0018,2024-07-30,1667.81,Combos,0
TXN000006,C0004,2024-11-08,825.71,Baby Care,0
TXN001793,C0463,2025-12-08,387.61,Baby Care,0
TXN000264,C0067,2025-05-01,233.91,Hair Care,0
TXN001021,C0256,2024-12-08,1540.46,Combos,0
TXN001728,C0448,2024-12-25,1644.71,Combos,0
TXN001213,C0309,2026-01-26,968.13,Baby Care,0
TXN000541,C0139,2024-09-13,759.79,Hair Care,0
TXN000683,C0168,2025-08-16,473.54,Hair Care,0
TXN001104,C0274,2025-03-02,898.22,Face Care,0
TXN000805,C0196,2025-01-04,548.25,Face Care,0
TXN001627,C0417,2026-05-23,398.27,Hair Care,0
TXN001520,C0393,2026-01-02,1206.74,Combos,0
TXN001062,C0265,2026-04-11,1309.92,Combos,0
TXN001818,C0476,2025-06-30,957.69,Combos,0
TXN001399,C0361,2025-06-18,1492.05,Combos,0
TXN001736,C0449,2026-01-26,490.99,Face Care,0
TXN000835,C0202,2026-01-16,877.77,Face Care,0
TXN000285,C0072,2025-01-26,1168.31,Combos,0
TXN001014,C0254,2026-05-27,351.41,Body Care,0
TXN000188,C0045,2025-11-01,904.08,Body Care,0
TXN000426,C0107,2026-06-02,760.75,Baby Care,1
TXN001731,C0449,2025-07-20,863.44,Face Care,1
TXN001883,C0489,2025-06-16,1441.44,Combos,0
TXN000492,C0121,2025-06-02,919.83,Body Care,0
TXN001306,C0339,2025-05-17,705.94,Face Care,0
TXN000794,C0192,2025-11-06,693.54,Combos,0
TXN001904,C0499,2026-01-02,898.44,Baby Care,0
TXN001035,C0257,2025-09-13,1452.7,Combos,0
TXN000497,C0122,2025-06-12,550.55,Body Care,0
TXN000788,C0191,2024-11-06,,Body Care,0
TXN000517,C0130,2026-03-05,722.59,Baby Care,0
TXN001854,C0484,2025-11-22,1192.86,Baby Care,0
TXN001168,C0290,2025-11-14,563.22,Body Care,0
TXN001461,C0380,2025-10-10,649.46,Body Care,0
TXN001615,C0414,2025-08-13,1030.32,Baby Care,0
TXN001169,C0291,2024-09-21,,Face Care,0
TXN000581,C0148,2025-10-17,391.03,Baby Care,1
TXN000221,C0051,2025-02-27,324.73,Face Care,0
TXN000383,C0098,2026-03-26,674.94,Hair Care,0
TXN001230,C0315,2026-04-17,564.46,Body Care,0
TXN000183,C0043,2025-04-27,515.99,Hair Care,0
TXN001008,C0253,2026-03-06,983.27,Baby Care,0
TXN000734,C0177,2026-06-05,774.8,Face Care,0
TXN001717,C0442,2025-11-30,443.11,Face Care,1
TXN001025,C0256,2025-06-02,1200.59,Combos,0
TXN001040,C0259,2025-11-03,274.92,Hair Care,0
TXN000592,C0150,2026-06-14,921.59,Body Care,1
TXN000653,C0162,2025-06-09,1314.97,Combos,0
TXN000452,C0113,2025-11-04,777.88,Face Care,0
TXN001740,C0450,2026-05-08,215.39,Hair Care,0
TXN001140,C0285,2025-06-06,847.88,Face Care,0
TXN001450,C0376,2025-08-02,946.46,Body Care,0
TXN001225,C0314,2025-01-12,454.66,Face Care,0
TXN000689,C0168,2026-03-05,1781.82,Combos,0
TXN000960,C0241,2025-10-27,897.21,Face Care,0
TXN001694,C0433,2025-11-09,449.8,Body Care,0
TXN000428,C0109,2025-06-26,259.23,Hair Care,0
TXN001172,C0292,2026-06-04,818.8,Combos,0
TXN001487,C0388,2025-03-06,825.71,Body Care,0
TXN001672,C0428,2025-04-09,955.0,Combos,0
TXN000822,C0200,2025-04-24,419.8,Hair Care,0
TXN000276,C0068,2025-08-26,329.95,Hair Care,0
TXN000067,C0015,2025-09-08,750.0,Body Care,0
TXN001874,C0487,2025-10-08,779.48,Combos,0
TXN000063,C0015,2025-04-28,1429.73,Combos,0
TXN000019,C0004,2026-03-14,1024.29,Combos,0
TXN001702,C0435,2025-11-10,1268.24,Baby Care,0
TXN001795,C0464,2026-01-31,882.96,Face Care,0
TXN000813,C0196,2025-11-23,,Body Care,0
TXN000142,C0034,2025-09-02,325.62,Face Care,0
TXN000090,C0022,2025-09-13,399.44,Baby Care,0
TXN000197,C0046,2025-08-22,437.3,Face Care,0
TXN001601,C0412,2024-08-20,203.45,Hair Care,0
TXN000674,C0166,2026-04-29,650.78,Combos,0
TXN001790,C0463,2025-08-03,1271.06,Baby Care,0
TXN000235,C0055,2025-08-31,713.52,Face Care,0
TXN001202,C0305,2026-01-29,865.11,Body Care,0
TXN001312,C0342,2025-08-15,715.04,Hair Care,0
TXN001830,C0478,2024-07-31,781.93,Combos,0
TXN000686,C0168,2025-11-16,627.22,Hair Care,0
TXN000234,C0055,2025-08-01,1518.81,Combos,0
TXN001622,C0417,2025-11-11,1017.43,Combos,0
TXN000863,C0207,2026-06-22,389.09,Face Care,0
TXN000499,C0123,2025-12-03,1418.63,Combos,0
TXN000980,C0243,2024-08-18,504.71,Face Care,0
TXN000583,C0148,2025-12-24,300.59,Baby Care,0
TXN000742,C0179,2024-10-24,1030.65,Combos,0
TXN000044,C0010,2025-07-13,,Baby Care,0
TXN001370,C0355,2026-01-30,601.45,Face Care,0
TXN000028,C0008,2026-03-05,888.12,Body Care,0
TXN001278,C0326,2025-12-20,1661.91,Combos,0
TXN000500,C0123,2026-01-20,812.09,Face Care,0
TXN000530,C0134,2024-11-22,992.73,Body Care,0
TXN001641,C0418,2026-06-13,887.12,Face Care,0
TXN001568,C0403,2026-06-22,945.43,Body Care,0
TXN000181,C0043,2025-02-09,1261.15,Baby Care,0
TXN000261,C0066,2025-01-16,716.74,Hair Care,0
TXN000374,C0097,2026-01-12,566.92,Face Care,0
TXN001764,C0459,2025-10-20,725.46,Hair Care,0
TXN001619,C0417,2025-08-01,408.52,Baby Care,0
TXN001815,C0474,2026-04-01,1113.15,Baby Care,0
TXN001851,C0482,2026-04-23,1256.82,Baby Care,0
TXN001533,C0398,2025-03-13,486.88,Face Care,0
TXN000778,C0188,2025-01-02,734.77,Hair Care,0
TXN001760,C0457,2025-06-06,348.53,Hair Care,0
TXN000577,C0148,2025-05-12,546.08,Face Care,0
TXN000331,C0085,2025-11-17,1126.6,Baby Care,0
TXN000312,C0079,2025-01-28,534.7,Body Care,0
TXN000751,C0181,2025-05-27,268.49,Face Care,0
TXN001260,C0321,2026-02-21,406.54,Body Care,0
TXN000036,C0009,2026-01-20,485.74,Face Care,0
TXN000033,C0009,2025-09-24,432.61,Face Care,0
TXN000545,C0140,2026-01-23,1092.36,Combos,0
TXN000589,C0150,2026-01-27,752.81,Combos,0
TXN000399,C0101,2025-10-22,1601.79,Combos,0
TXN000481,C0119,2025-09-29,1234.56,Baby Care,0
TXN001074,C0268,2025-12-20,381.01,Face Care,0
TXN000774,C0187,2024-12-28,546.82,Body Care,0
TXN001249,C0318,2026-02-17,507.25,Baby Care,0
TXN001244,C0317,2026-01-21,752.79,Body Care,0
TXN000084,C0021,2026-01-20,266.05,Body Care,0
TXN000607,C0154,2026-04-14,754.2,Hair Care,0
TXN000833,C0202,2025-10-29,792.0,Hair Care,0
TXN000933,C0234,2025-12-10,1889.83,Combos,0
TXN000825,C0200,2025-08-10,1591.49,Combos,0
TXN000817,C0198,2025-06-30,416.01,Face Care,0
TXN000717,C0173,2024-09-12,614.14,Body Care,0
TXN000890,C0220,2025-05-01,699.03,Face Care,0
TXN001250,C0318,2026-03-29,767.72,Body Care,0
TXN000748,C0180,2025-07-19,1357.58,Combos,0
TXN000771,C0186,2025-01-12,846.14,Combos,0
TXN001682,C0431,2026-04-05,964.33,Body Care,0
TXN000973,C0242,2025-04-08,209.37,Hair Care,0
TXN001293,C0329,2026-06-10,275.48,Face Care,0
TXN001194,C0304,2025-01-24,288.65,Body Care,0
TXN001188,C0299,2025-02-13,1270.86,Combos,0
TXN001418,C0369,2024-10-08,360.47,Face Care,0
TXN000600,C0152,2026-06-20,787.05,Combos,0
TXN000875,C0214,2024-11-15,349.05,Baby Care,0
TXN001268,C0325,2025-07-14,617.09,Combos,0
TXN000193,C0045,2026-06-02,1162.08,Baby Care,0
TXN001655,C0423,2025-02-15,1264.24,Combos,0
TXN000916,C0230,2026-03-07,460.33,Body Care,0
TXN001357,C0352,2025-03-25,466.18,Hair Care,0
TXN001453,C0376,2025-11-21,417.21,Baby Care,0
TXN001349,C0349,2025-01-04,1011.55,Baby Care,0
TXN000715,C0172,2025-11-07,420.39,Face Care,0
TXN001698,C0434,2026-03-22,538.95,Body Care,0
TXN001389,C0360,2025-02-20,700.41,Face Care,0
TXN001666,C0425,2026-04-17,343.24,Baby Care,0
TXN001002,C0249,2025-09-03,588.38,Baby Care,0
TXN000595,C0152,2025-12-01,608.64,Face Care,1
TXN001383,C0358,2025-07-15,750.21,Face Care,0
TXN000605,C0154,2026-02-11,274.8,Hair Care,0
TXN000397,C0101,2025-08-09,638.05,Hair Care,0
TXN000289,C0073,2025-04-19,607.74,Body Care,0
TXN001785,C0463,2025-02-24,991.18,Body Care,1
TXN000290,C0073,2025-05-24,739.19,Hair Care,0
TXN000099,C0024,2025-10-10,393.35,Body Care,0
TXN001861,C0485,2026-03-03,600.29,Baby Care,0
TXN000300,C0075,2025-12-28,1530.78,Combos,0
TXN000170,C0042,2024-08-14,,Body Care,0
TXN000907,C0227,2025-12-16,426.2,Face Care,0
TXN001715,C0442,2025-09-09,919.22,Body Care,0
TXN001478,C0384,2025-12-06,1370.02,Combos,0
TXN001235,C0316,2025-06-28,889.56,Body Care,0
TXN000003,C0001,2026-01-16,479.98,Hair Care,0
TXN000407,C0103,2026-05-05,623.68,Face Care,0
TXN000799,C0195,2026-03-13,459.76,Hair Care,0
TXN001033,C0257,2025-06-22,1880.89,Combos,0
TXN001337,C0346,2025-03-11,874.87,Face Care,0
TXN000985,C0244,2025-06-13,738.58,Baby Care,1
TXN001420,C0369,2024-12-16,545.59,Face Care,0
TXN000263,C0067,2025-03-30,831.22,Face Care,0
TXN000654,C0162,2025-07-22,942.91,Baby Care,0
TXN001771,C0460,2025-08-17,1622.53,Combos,0
TXN001806,C0468,2025-09-06,750.76,Body Care,1
TXN001027,C0257,2024-11-24,549.38,Face Care,0
TXN000248,C0059,2025-10-02,1583.12,Combos,0
TXN000238,C0057,2025-11-06,316.24,Body Care,0
TXN000934,C0234,2026-01-18,753.88,Body Care,0
TXN000961,C0241,2025-11-21,589.02,Baby Care,1
TXN001892,C0495,2026-01-20,475.8,Baby Care,0
TXN001588,C0407,2026-01-19,610.03,Hair Care,0
TXN000342,C0090,2025-08-19,1420.82,Combos,0
TXN001804,C0468,2025-02-04,336.0,Body Care,0
TXN000459,C0114,2025-10-07,388.32,Face Care,0
TXN000936,C0235,2025-09-10,437.59,Hair Care,0
TXN001661,C0425,2025-10-07,540.02,Body Care,0
TXN000017,C0004,2026-01-05,944.88,Body Care,0
TXN000257,C0063,2026-03-24,1163.52,Combos,0
TXN000967,C0241,2026-06-15,1321.21,Combos,0
TXN001156,C0286,2025-11-08,1294.75,Baby Care,1
TXN001097,C0272,2026-02-26,1357.41,Combos,1
TXN000016,C0004,2025-11-26,465.96,Face Care,0
TXN000391,C0100,2026-04-06,722.2,Hair Care,0
TXN000957,C0239,2026-04-23,704.63,Baby Care,0
TXN001115,C0281,2024-08-12,682.25,Hair Care,0
TXN000010,C0004,2025-04-16,1100.67,Baby Care,0
TXN000489,C0121,2025-01-26,372.85,Baby Care,0
TXN001583,C0405,2026-03-24,896.22,Baby Care,0
TXN001765,C0459,2025-11-29,794.95,Combos,0
TXN000615,C0158,2025-09-25,886.69,Face Care,0
TXN001480,C0384,2026-02-11,600.89,Combos,0
TXN001750,C0454,2024-09-13,381.57,Hair Care,0
TXN000258,C0064,2025-12-01,626.92,Body Care,0
TXN000656,C0162,2025-10-01,780.9,Hair Care,0
TXN001818,C0476,2025-06-30,957.69,Combos,0
TXN001650,C0422,2026-06-09,621.3,Body Care,0
TXN001455,C0377,2025-08-07,1164.21,Combos,0
