mandi_id,price_date,commodity,arrivals,min_price,max_price,modal_price
M5,2024-06-11,Onion,1331,1350,1708,1549
M5,2024-06-13,Onion,1678,1445,1785,1598
M5,2024-06-14,Onion,1417,1409,1858,1624
M5,2024-06-15,Onion,1370,1544,1861,1700
M5,2024-06-16,Onion,1552,1422,1877,1644
M5,2024-06-17,Onion,1780,1379,1790,1564
M5,2024-06-19,Onion,1827,1417,1720,1618
M5,2024-06-20,Onion,1934,1573,1909,1672
M5,2024-06-21,Onion,1793,1433,1766,1654
M5,2024-06-22,Onion,1314,1408,1725,1566
M5,2024-06-23,Onion,1800,1416,1706,1584
M5,2024-06-24,Onion,1868,1557,1789,1641
M5,2024-06-24,Onion,1868,1557,1789,1641
M5,2024-06-25,Onion,1294,1504,1748,1591
M5,2024-06-26,Onion,1785,1464,1680,1548
M5,2024-06-27,Onion,1763,1593,1831,1693
M5,2024-06-28,Onion,1437,1338,1730,1536
M5,2024-06-30,Onion,1935,1487,1874,1635
M5,2024-07-02,Onion,1562,1626,2044,1815
M5,2024-07-03,Onion,1683,1615,2107,1874
M5,2024-07-04,Onion,1256,1617,2035,1788
M5,2024-07-05,Onion,1549,1533,1793,1656
M5,2024-07-06,Onion,1734,1453,1777,1680
M5,2024-07-07,Onion,1203,1677,2088,1875
M5,2024-07-08,Onion,1338,1522,1846,1740
M5,2024-07-09,Onion,1339,1559,1915,1696
M5,2024-07-10,Onion,1580,1534,1818,1623
M5,2024-07-11,Onion,1597,1679,1999,1862
M5,2024-07-12,Onion,1502,1630,2109,1887
M5,2024-07-13,Onion,1291,1421,1840,1614
M5,2024-07-14,Onion,1578,1700,1925,1830
M5,2024-07-15,Onion,1619,1454,1906,1666
M5,2024-07-16,Onion,1286,1600,1844,1715
M5,2024-07-18,Onion,1630,1511,1998,1772
M5,2024-07-19,Onion,1696,1676,2089,1853
M5,2024-07-20,Onion,1743,1586,1883,1770
M5,2024-07-21,Onion,1446,1586,2059,1857
M5,2024-07-22,Onion,1553,1716,2002,1837
M5,2024-07-25,Onion,1416,1514,1845,1690
M5,2024-07-27,Onion,1392,1396,1805,1630
M5,2024-07-28,Onion,1544,1494,1859,1624
M5,2024-07-29,Onion,1325,1617,1947,1843
M5,2024-08-01,Onion,1564,1492,1863,1720
M5,2024-08-04,Onion,1404,1489,1820,1685
M5,2024-08-06,Onion,1648,1776,2012,1884
M5,2024-08-07,Onion,1512,1605,1833,1718
M5,2024-08-08,Onion,1501,1698,2208,1943
M5,2024-08-09,Onion,1343,1600,1816,1692
M5,2024-08-10,Onion,1573,1691,2075,1892
M5,2024-08-11,Onion,1280,1552,1945,1820
M5,2024-08-12,Onion,1312,1824,2091,1939
M5,2024-08-14,Onion,1272,1673,2095,1829
M5,2024-08-15,Onion,1366,1595,2083,1815
M5,2024-08-16,Onion,1555,1650,1964,1837
M5,2024-08-17,Onion,1462,1782,2175,1893
M5,2024-08-21,Onion,1259,1697,2080,1810
M5,2024-08-22,Onion,1240,1724,1994,1886
M5,2024-08-23,Onion,1639,1465,1781,1687
M5,2024-08-24,Onion,1505,1507,1996,1740
M5,2024-08-25,Onion,1497,1576,2042,1781
M5,2024-08-26,Onion,1375,1835,2185,1949
M5,2024-08-27,Onion,1585,1758,2088,1905
M5,2024-08-28,Onion,1646,1523,1841,1681
M5,2024-08-29,Onion,1129,1585,1816,1710
M5,2024-08-30,Onion,1218,1637,1936,1829
M5,2024-08-31,Onion,1608,1760,2017,1884
M5,2024-09-01,Onion,1454,1584,1963,1857
M5,2024-09-03,Onion,1690,1640,2125,1881
M5,2024-09-04,Onion,1419,1412,1758,1647
M5,2024-09-05,Onion,1607,1677,2017,1816
M5,2024-09-06,Onion,1617,1723,1985,1840
M5,2024-09-07,Onion,1681,1591,1861,1768
M5,2024-09-08,Onion,1573,1469,1847,1716
M5,2024-09-09,Onion,1257,1515,1737,1636
M5,2024-09-10,Onion,1410,1626,1929,1728
M5,2024-09-12,Onion,1514,1539,1951,1755
M5,2024-09-13,Onion,1290,1529,1953,1715
M5,2024-09-14,Onion,1343,1616,1980,1766
M5,2024-09-15,Onion,1749,1539,1932,1790
M5,2024-09-16,Onion,1587,1419,1799,1618
M5,2024-09-17,Onion,1219,1597,1856,1761
M5,2024-09-18,Onion,1368,1702,2027,1829
M5,2024-09-19,Onion,1224,1756,2043,1881
M5,2024-09-20,Onion,1521,1657,1964,1846
M5,2024-09-21,Onion,1550,1622,1955,1839
M5,2024-09-22,Onion,1639,1712,2128,1869
M5,2024-09-23,Onion,1679,1581,1907,1723
M5,2024-09-24,Onion,1563,1451,1753,1621
M5,2024-09-25,Onion,1730,1503,1932,1738
M5,2024-09-26,Onion,1172,1495,1905,1672
M5,2024-09-27,Onion,1272,1602,1925,1731
M5,2024-09-28,Onion,1666,1521,1907,1781
M5,2024-09-29,Onion,1231,1679,2084,1889
M5,2024-10-01,Onion,1490,2257,2969,2647
M5,2024-10-02,Onion,1540,2201,2926,2583
M5,2024-10-03,Onion,1928,2155,2624,2457
M5,2024-10-04,Onion,1553,2274,2626,2469
M5,2024-10-05,Onion,1346,2428,2918,2702
M5,2024-10-06,Onion,1562,2187,2761,2501
M5,2024-10-07,Onion,1315,2122,2856,2495
M5,2024-10-08,Onion,1361,2314,2788,2608
M5,2024-10-09,Onion,1862,2295,3005,2689
M5,2024-10-10,Onion,1343,2545,2969,2712
M5,2024-10-11,Onion,1566,2264,2922,2648
M5,2024-10-12,Onion,1620,2418,3121,2741
M5,2024-10-13,Onion,1897,2559,2994,2740
M5,2024-10-14,Onion,1507,2229,2862,2590
M5,2024-10-15,Onion,1710,2318,2693,2518
M5,2024-10-16,Onion,1622,2224,2727,2521
M5,2024-10-17,Onion,1308,2232,2946,2614
M5,2024-10-18,Onion,1621,2226,2827,2561
M5,2024-10-19,Onion,1758,2492,3001,2643
M5,2024-10-20,Onion,1339,2548,2986,2733
M5,2024-10-21,Onion,1895,1497,1937,1693
M5,2024-10-22,Onion,1697,1525,1862,1687
M5,2024-10-24,Onion,1310,1459,1733,1611
M5,2024-10-26,Onion,1896,1562,1746,1657
M5,2024-10-27,Onion,1797,1442,1654,1540
M5,2024-10-28,Onion,1626,1391,1806,1598
M5,2024-10-30,Onion,1524,1429,1761,1627
M5,2024-10-31,Onion,1915,1444,1750,1665
M5,2024-11-01,Onion,1677,1204,1465,1338
M5,2024-11-03,Onion,2161,1178,1311,1249
M5,2024-11-04,Onion,1823,1314,1542,1406
M5,2024-11-05,Onion,2125,1253,1583,1423
M5,2024-11-06,Onion,2260,1256,1488,1329
M5,2024-11-07,Onion,2076,1182,1459,1276
M5,2024-11-11,Onion,2247,1126,1391,1270
M5,2024-11-12,Onion,1885,1210,1402,1279
M5,2024-11-13,Onion,1647,1097,1429,1270
M5,2024-11-14,Onion,2028,1176,1393,1269
M5,2024-11-16,Onion,1743,1285,1594,1444
M5,2024-11-17,Onion,1956,1192,1435,1326
M5,2024-11-18,Onion,1592,1246,1546,1444
M5,2024-11-19,Onion,1727,1254,1487,1393
M5,2024-11-20,Onion,2158,1310,1484,1384
M5,2024-11-21,Onion,1946,1227,1487,1328
M5,2024-11-22,Onion,2243,1171,1409,1286
M5,2024-11-23,Onion,1858,1233,1477,1386
M5,2024-11-24,Onion,2111,1292,1650,1449
M5,2024-11-25,Onion,1532,1201,1551,1390
M5,2024-11-26,Onion,2222,1148,1401,1263
M5,2024-11-27,Onion,1958,1259,1514,1441
M5,2024-11-28,Onion,2075,1117,1474,1305
M5,2024-11-29,Onion,2035,1182,1379,1301
M5,2024-11-30,Onion,1623,1153,1350,1261
M5,2024-12-01,Onion,1909,1065,1271,1141
M5,2024-12-02,Onion,1972,991,1189,1052
M5,2024-12-02,Onion,1972,991,1189,1052
M5,2024-12-03,Onion,2403,996,1190,1125
M5,2024-12-04,Onion,2131,978,1260,1127
M5,2024-12-05,Onion,2195,997,1231,1154
M5,2024-12-06,Onion,2087,1011,1190,1086
M5,2024-12-07,Onion,2040,1013,1220,1097
M5,2024-12-08,Onion,2370,940,1266,1102
M5,2024-12-09,Onion,2296,1033,1215,1121
M5,2024-12-10,Onion,2513,1103,1300,1168
M5,2024-12-11,Onion,1918,1113,1322,1187
M5,2024-12-12,Onion,2124,898,1085,1033
M5,2024-12-13,Onion,2071,963,1205,1111
M5,2024-12-14,Onion,2041,1012,1298,1159
M5,2024-12-15,Onion,2153,1057,1336,1184
M5,2024-12-16,Onion,2530,990,1220,1071
M5,2024-12-18,Onion,2078,1077,1370,1199
M5,2024-12-19,Onion,2397,917,1122,1039
M5,2024-12-20,Onion,1899,1047,1223,1153
M5,2024-12-21,Onion,1860,1067,1236,1153
M5,2024-12-22,Onion,1891,1030,1292,1134
M5,2024-12-23,Onion,2615,1056,1212,1148
M5,2024-12-24,Onion,2306,1101,1308,1201
M5,2024-12-25,Onion,2166,988,1156,1057
M5,2024-12-26,Onion,2242,1015,1182,1095
M5,2024-12-27,Onion,2156,960,1197,1118
M5,2024-12-29,Onion,2404,958,1185,1109
M5,2024-12-31,Onion,2663,988,1254,1139
M5,2025-01-01,Onion,2263,837,1072,953
M5,2025-01-02,Onion,2679,873,1079,970
M5,2025-01-03,Onion,2448,812,1048,914
M5,2025-01-04,Onion,3184,901,1107,1020
M5,2025-01-05,Onion,3176,916,1077,966
M5,2025-01-06,Onion,2654,928,1063,979
M5,2025-01-07,Onion,2569,881,1041,935
M5,2025-01-08,Onion,3258,853,1074,964
M5,2025-01-09,Onion,2879,890,1087,966
M5,2025-01-10,Onion,3184,927,1130,1011
M5,2025-01-11,Onion,3211,903,1122,1001
M5,2025-01-12,Onion,2204,783,961,888
M5,2025-01-13,Onion,3023,818,978,923
M5,2025-01-14,Onion,2775,871,1048,961
M5,2025-01-15,Onion,2275,910,1116,1005
M5,2025-01-17,Onion,2827,938,1129,997
M5,2025-01-18,Onion,2880,839,1033,947
M5,2025-01-19,Onion,2234,804,1010,880
M5,2025-01-20,Onion,2706,899,1070,987
M5,2025-01-21,Onion,3136,929,1123,1000
M5,2025-01-22,Onion,2955,863,1129,1005
M5,2025-01-23,Onion,2951,765,1015,897
M5,2025-01-24,Onion,2673,841,981,922
M5,2025-01-25,Onion,3251,820,964,876
M5,2025-01-26,Onion,2627,770,994,880
M5,2025-01-27,Onion,3026,805,990,938
M5,2025-01-28,Onion,3021,798,984,931
M5,2025-01-29,Onion,3131,899,1087,982
M5,2025-01-30,Onion,2202,796,1031,903
M5,2025-01-31,Onion,2423,820,1036,954
M5,2025-02-02,Onion,2564,834,961,895
M5,2025-02-03,Onion,2663,804,1077,945
M5,2025-02-04,Onion,3098,823,959,881
M5,2025-02-05,Onion,2979,723,889,840
M5,2025-02-06,Onion,3219,831,1055,946
M5,2025-02-07,Onion,3295,825,1018,923
M5,2025-02-08,Onion,2944,801,980,907
M5,2025-02-09,Onion,3483,841,973,915
M5,2025-02-11,Onion,2486,813,1039,937
M5,2025-02-12,Onion,3393,755,976,853
M5,2025-02-13,Onion,2909,796,920,871
M5,2025-02-14,Onion,2563,847,1066,950
M5,2025-02-15,Onion,2361,810,950,883
M5,2025-02-16,Onion,3504,829,1024,954
M5,2025-02-17,Onion,2999,816,1046,911
M5,2025-02-18,Onion,2934,853,1005,901
M5,2025-02-19,Onion,2727,781,943,836
M5,2025-02-20,Onion,2861,851,1060,951
M5,2025-02-22,Onion,3360,741,933,850
M5,2025-02-22,Onion,3360,741,933,850
M5,2025-02-23,Onion,3141,795,958,884
M5,2025-02-24,Onion,3377,856,1072,934
M5,2025-02-26,Onion,2589,855,960,903
M5,2025-02-28,Onion,2898,811,1006,931
M5,2025-03-01,Onion,2216,793,982,927
M5,2025-03-02,Onion,2620,851,1029,955
M5,2025-03-03,Onion,2590,843,998,924
M5,2025-03-04,Onion,3135,893,1014,955
M5,2025-03-05,Onion,3054,849,989,920
M5,2025-03-06,Onion,2717,836,1025,948
M5,2025-03-07,Onion,2887,800,965,886
M5,2025-03-08,Onion,3068,789,1000,908
M5,2025-03-10,Onion,2594,853,1093,984
M5,2025-03-12,Onion,2908,881,1169,1023
M5,2025-03-13,Onion,3131,779,946,878
M5,2025-03-14,Onion,3193,912,1143,1022
M5,2025-03-15,Onion,3153,915,1154,1021
M5,2025-03-16,Onion,3201,812,1031,911
M5,2025-03-17,Onion,2641,852,1046,965
M5,2025-03-18,Onion,2414,871,1153,1018
M5,2025-03-19,Onion,2646,824,1040,925
M5,2025-03-20,Onion,2479,834,991,886
M5,2025-03-21,Onion,2521,820,1012,913
M5,2025-03-22,Onion,2736,857,1107,991
M5,2025-03-24,Onion,3190,912,1085,964
M5,2025-03-25,Onion,2747,844,1089,967
M5,2025-03-26,Onion,2641,895,1109,974
M5,2025-03-27,Onion,2657,860,1044,953
M5,2025-03-28,Onion,3245,850,1027,955
M5,2025-03-29,Onion,2610,932,1172,1024
M5,2025-03-30,Onion,2929,912,1073,990
M5,2025-03-31,Onion,3219,804,1062,944
M5,2025-04-02,Onion,2379,1080,1312,1172
M5,2025-04-03,Onion,2622,1108,1270,1177
M5,2025-04-04,Onion,2251,904,1151,1060
M5,2025-04-05,Onion,2145,1055,1276,1129
M5,2025-04-06,Onion,2266,973,1133,1074
M5,2025-04-07,Onion,2679,983,1246,1085
M5,2025-04-08,Onion,2698,1043,1255,1191
M5,2025-04-09,Onion,2341,1071,1350,1209
M5,2025-04-10,Onion,2263,1048,1361,1207
M5,2025-04-11,Onion,1908,946,1143,1045
M5,2025-04-12,Onion,1961,1050,1310,1157
M5,2025-04-14,Onion,1884,1014,1170,1086
M5,2025-04-15,Onion,2173,1005,1159,1075
M5,2025-04-16,Onion,2416,950,1242,1107
M5,2025-04-17,Onion,2481,1060,1387,1207
M5,2025-04-18,Onion,1874,1036,1268,1138
M5,2025-04-20,Onion,2050,967,1205,1119
M5,2025-04-21,Onion,2068,995,1159,1052
M5,2025-04-22,Onion,2274,1093,1271,1163
M5,2025-04-23,Onion,2186,991,1238,1126
M5,2025-04-24,Onion,2077,981,1238,1138
M5,2025-04-25,Onion,2571,1137,1350,1213
M5,2025-04-27,Onion,2154,1047,1214,1112
M5,2025-04-28,Onion,2055,989,1273,1145
M5,2025-04-29,Onion,1880,1049,1311,1147
M5,2025-04-30,Onion,2190,915,1212,1074
M5,2025-05-01,Onion,1604,1191,1469,1343
M5,2025-05-02,Onion,2179,1374,1653,1471
M5,2025-05-03,Onion,1918,1243,1484,1355
M5,2025-05-04,Onion,2189,1131,1431,1327
M5,2025-05-07,Onion,1749,1196,1473,1347
M5,2025-05-08,Onion,1816,1346,1570,1421
M5,2025-05-09,Onion,2125,1296,1585,1392
M5,2025-05-11,Onion,1593,1242,1578,1422
M5,2025-05-12,Onion,2206,1263,1584,1435
M5,2025-05-13,Onion,2069,1228,1381,1304
M5,2025-05-14,Onion,2053,1262,1524,1355
M5,2025-05-15,Onion,1783,1201,1508,1412
M5,2025-05-16,Onion,1990,1308,1472,1393
M5,2025-05-18,Onion,2190,1337,1620,1451
M5,2025-05-20,Onion,1745,1244,1555,1361
M5,2025-05-21,Onion,1622,1211,1410,1292
M5,2025-05-22,Onion,2158,1215,1449,1310
M5,2025-05-23,Onion,2062,1228,1514,1408
M5,2025-05-24,Onion,1866,1254,1552,1353
M5,2025-05-25,Onion,2236,1162,1478,1323
M5,2025-05-26,Onion,2205,1149,1494,1338
M5,2025-05-30,Onion,1977,1344,1563,1467
M5,2025-05-31,Onion,2227,1112,1445,1299
M5,2025-06-01,Onion,1515,1572,1968,1713
M5,2025-06-02,Onion,1880,1271,1665,1489
M5,2025-06-03,Onion,1298,1297,1595,1498
M5,2025-06-04,Onion,1728,1589,1842,1706
M5,2025-06-05,Onion,1352,1582,1821,1685
M5,2025-06-06,Onion,1492,1526,1738,1617
M5,2025-06-07,Onion,1680,1333,1713,1515
M5,2025-06-08,Onion,1616,1386,1775,1601
M5,2025-06-09,Onion,1683,1331,1712,1500
M5,2025-06-11,Onion,1677,1428,1727,1541
M5,2025-06-12,Onion,1875,1475,1945,1729
M5,2025-06-13,Onion,1323,1382,1652,1517
M5,2025-06-14,Onion,1567,1519,1807,1676
M5,2025-06-15,Onion,1596,1504,1882,1684
M5,2025-06-16,Onion,1892,1513,1812,1657
M5,2025-06-17,Onion,1855,1331,1704,1512
M5,2025-06-18,Onion,1350,1531,1813,1620
M5,2025-06-20,Onion,1906,1429,1793,1616
M5,2025-06-22,Onion,1561,1308,1712,1510
M5,2025-06-23,Onion,1807,1368,1599,1519
M5,2025-06-24,Onion,1309,1408,1734,1588
M5,2025-06-25,Onion,1709,1464,1745,1611
M5,2025-06-26,Onion,1885,1480,1810,1716
M5,2025-06-27,Onion,1632,1328,1641,1486
M5,2025-06-28,Onion,1397,1481,1742,1580
M5,2025-06-30,Onion,1650,1309,1633,1530
M5,2025-07-02,Onion,1182,1555,1906,1779
M5,2025-07-03,Onion,1668,1673,2053,1872
M5,2025-07-04,Onion,1382,1767,2142,1880
M5,2025-07-05,Onion,1264,1703,2037,1794
M5,2025-07-06,Onion,1365,1521,1959,1732
M5,2025-07-07,Onion,1544,1663,1967,1847
M5,2025-07-08,Onion,1591,1586,1928,1733
M5,2025-07-09,Onion,1325,1455,1948,1709
M5,2025-07-10,Onion,1364,1767,2096,1905
M5,2025-07-11,Onion,1366,1631,1905,1743
M5,2025-07-12,Onion,1553,1739,2089,1883
M5,2025-07-13,Onion,1548,1778,2163,1919
M5,2025-07-14,Onion,1269,1618,1895,1705
M5,2025-07-15,Onion,1665,1639,2092,1855
M5,2025-07-16,Onion,1686,1607,2083,1888
M5,2025-07-17,Onion,1455,1611,1932,1729
M5,2025-07-18,Onion,1204,1698,2078,1814
M5,2025-07-19,Onion,1276,1478,1906,1666
M5,2025-07-20,Onion,1192,1684,1923,1824
M5,2025-07-21,Onion,1326,1625,2162,1910
M5,2025-07-22,Onion,1534,1575,1928,1831
M5,2025-07-23,Onion,1664,1668,2004,1866
M5,2025-07-24,Onion,1268,1567,1894,1767
M5,2025-07-25,Onion,1670,1649,1981,1869
M5,2025-07-27,Onion,1385,1749,2151,1881
M5,2025-07-28,Onion,1540,1625,2022,1901
M5,2025-07-29,Onion,1666,1585,1981,1847
M5,2025-08-01,Onion,1133,1765,2135,1925
M5,2025-08-02,Onion,1416,1749,2123,1996
M5,2025-08-04,Onion,1524,1649,2082,1904
M5,2025-08-05,Onion,1616,1729,2028,1878
M5,2025-08-06,Onion,1282,1730,2160,1969
M5,2025-08-07,Onion,1360,1760,2144,1895
M5,2025-08-08,Onion,1210,1733,2219,1959
M5,2025-08-09,Onion,1387,1788,2178,1925
M5,2025-08-10,Onion,1132,2349,2997,2694
M5,2025-08-11,Onion,1642,2447,2935,2623
M5,2025-08-12,Onion,1504,2332,2654,2479
M5,2025-08-13,Onion,1468,2088,2516,2392
M5,2025-08-14,Onion,1250,2335,2885,2718
M5,2025-08-15,Onion,1447,2298,2781,2543
M5,2025-08-16,Onion,1410,2289,2835,2477
M5,2025-08-18,Onion,1650,2533,3044,2773
M5,2025-08-19,Onion,1209,2372,2892,2717
M5,2025-08-20,Onion,1171,2619,3092,2772
M5,2025-08-21,Onion,1608,2220,2792,2603
M5,2025-08-23,Onion,1251,2225,2678,2516
M5,2025-08-24,Onion,1246,2568,3059,2728
M5,2025-08-25,Onion,1243,2307,2635,2463
M5,2025-08-26,Onion,1160,1589,1873,1744
M5,2025-08-27,Onion,1141,1699,2074,1913
M5,2025-08-28,Onion,1647,1573,2037,1815
M5,2025-08-31,Onion,1427,1526,1938,1790
M5,2025-09-02,Onion,1580,1612,1973,1796
M5,2025-09-03,Onion,1508,1589,1956,1814
M5,2025-09-04,Onion,1540,1804,2182,1919
M5,2025-09-05,Onion,1609,1504,1923,1689
M5,2025-09-06,Onion,1292,1467,1790,1675
M5,2025-09-07,Onion,1614,1497,1910,1697
M5,2025-09-08,Onion,1486,1628,1838,1732
M5,2025-09-09,Onion,1553,1831,2036,1929
M5,2025-09-10,Onion,1604,1543,1938,1687
M5,2025-09-11,Onion,1246,1614,1980,1767
M5,2025-09-14,Onion,1614,1712,2069,1913
M5,2025-09-15,Onion,1685,1600,1942,1749
M5,2025-09-17,Onion,1298,1590,1925,1704
M5,2025-09-18,Onion,1607,1490,1812,1707
M5,2025-09-19,Onion,1201,1559,1849,1665
M5,2025-09-20,Onion,1266,1531,1827,1655
M5,2025-09-21,Onion,1195,1530,1922,1718
M5,2025-09-22,Onion,1564,1626,1946,1786
M5,2025-09-23,Onion,1399,1525,1826,1691
M5,2025-09-24,Onion,1635,1689,2023,1820
M5,2025-09-25,Onion,1697,1557,1943,1708
M5,2025-09-26,Onion,1712,1663,2086,1876
M5,2025-09-27,Onion,1633,1628,1901,1762
M5,2025-09-28,Onion,1431,1621,2083,1889
M5,2025-09-29,Onion,1405,1523,1796,1696
M5,2025-09-30,Onion,1422,1537,1883,1769
M5,2025-10-01,Onion,1884,1571,1836,1656
M5,2025-10-02,Onion,1770,1376,1740,1614
M5,2025-10-03,Onion,1766,1543,1959,1736
M5,2025-10-05,Onion,1390,1498,1728,1608
M5,2025-10-06,Onion,1436,1437,1846,1683
M5,2025-10-07,Onion,1433,1430,1731,1542
M5,2025-10-09,Onion,1723,1493,1839,1684
M5,2025-10-11,Onion,1874,1382,1748,1606
M5,2025-10-12,Onion,1602,1427,1840,1637
M5,2025-10-14,Onion,1705,1519,1830,1695
M5,2025-10-15,Onion,1935,1347,1703,1578
M5,2025-10-16,Onion,1787,1533,1869,1686
M5,2025-10-17,Onion,1842,1502,1984,1747
M5,2025-10-18,Onion,1687,1427,1829,1671
M5,2025-10-20,Onion,1541,1597,1987,1746
M5,2025-10-21,Onion,1442,1512,1828,1704
M5,2025-10-22,Onion,1305,1483,1731,1594
M5,2025-10-24,Onion,1420,1370,1715,1520
M5,2025-10-26,Onion,1807,1579,1814,1727
M5,2025-10-27,Onion,1930,1478,1833,1645
M5,2025-10-28,Onion,1733,1447,1849,1678
M5,2025-10-29,Onion,1462,1500,1766,1598
M5,2025-10-29,Onion,1462,1500,1766,1598
M5,2025-10-30,Onion,1387,1539,1747,1636
M5,2025-10-31,Onion,1922,1429,1698,1603
M5,2025-11-01,Onion,1831,1184,1487,1364
M5,2025-11-02,Onion,1685,1243,1429,1335
M5,2025-11-03,Onion,2031,1341,1564,1486
M5,2025-11-05,Onion,1579,1305,1576,1465
M5,2025-11-06,Onion,1745,1327,1683,1484
M5,2025-11-07,Onion,2036,1358,1683,1479
M5,2025-11-08,Onion,1876,1145,1490,1340
M5,2025-11-09,Onion,1768,1171,1552,1355
M5,2025-11-10,Onion,1878,1193,1503,1325
M5,2025-11-11,Onion,1892,1303,1474,1389
M5,2025-11-14,Onion,1825,1296,1448,1373
M5,2025-11-16,Onion,2052,1167,1409,1325
M5,2025-11-18,Onion,1542,1154,1397,1310
M5,2025-11-19,Onion,1661,1300,1517,1425
M5,2025-11-21,Onion,2011,1271,1603,1491
M5,2025-11-22,Onion,1773,1278,1564,1444
M5,2025-11-23,Onion,1835,1236,1454,1356
M5,2025-11-24,Onion,2149,1229,1433,1342
M5,2025-11-25,Onion,1801,1373,1544,1449
M5,2025-11-26,Onion,2203,1154,1404,1313
M5,2025-11-28,Onion,1900,1161,1445,1310
M5,2025-11-29,Onion,1963,1333,1531,1403
M5,2025-11-30,Onion,1950,1131,1470,1296
M5,2025-12-01,Onion,2298,1057,1238,1154
M5,2025-12-02,Onion,1892,1157,1371,1223
M5,2025-12-03,Onion,2697,961,1172,1106
M5,2025-12-04,Onion,2411,1027,1286,1203
M5,2025-12-05,Onion,2504,999,1257,1109
M5,2025-12-06,Onion,2008,1021,1198,1094
M5,2025-12-07,Onion,2268,1097,1302,1184
M5,2025-12-08,Onion,2075,1037,1348,1207
M5,2025-12-09,Onion,2556,1083,1358,1214
M5,2025-12-10,Onion,1955,991,1254,1165
M5,2025-12-11,Onion,1855,1009,1203,1074
M5,2025-12-12,Onion,2188,1025,1248,1115
M5,2025-12-13,Onion,1904,992,1292,1137
M5,2025-12-15,Onion,2207,1029,1330,1167
M5,2025-12-16,Onion,2421,916,1211,1064
M5,2025-12-17,Onion,2005,1053,1281,1207
M5,2025-12-18,Onion,2746,1003,1206,1077
M5,2025-12-19,Onion,2144,975,1186,1058
M5,2025-12-20,Onion,2750,965,1225,1119
M5,2025-12-21,Onion,2613,1008,1214,1121
M5,2025-12-22,Onion,2021,997,1236,1083
M5,2025-12-23,Onion,2610,1128,1365,1196
M5,2025-12-24,Onion,1963,1040,1218,1155
M5,2025-12-26,Onion,1870,1109,1366,1210
M5,2025-12-27,Onion,2737,1029,1272,1144
M5,2025-12-28,Onion,2015,1002,1213,1142
M5,2025-12-29,Onion,2463,1103,1282,1162
M5,2025-12-30,Onion,2506,983,1301,1141
M5,2025-12-31,Onion,2234,1076,1274,1136
M5,2026-01-01,Onion,3139,878,1093,952
M5,2026-01-03,Onion,3200,947,1185,1040
M5,2026-01-04,Onion,2317,778,1032,911
M5,2026-01-05,Onion,2300,842,1032,948
M5,2026-01-06,Onion,3003,855,1038,982
M5,2026-01-07,Onion,2870,901,1081,981
M5,2026-01-07,Onion,2870,901,1081,981
M5,2026-01-08,Onion,2867,812,983,920
M5,2026-01-09,Onion,2571,941,1048,994
M5,2026-01-10,Onion,3146,884,1103,971
M5,2026-01-11,Onion,3118,895,1062,1007
M5,2026-01-12,Onion,2757,909,1065,961
M5,2026-01-13,Onion,3151,901,1103,972
M5,2026-01-15,Onion,2219,917,1114,1004
M5,2026-01-16,Onion,3245,820,1009,908
M5,2026-01-18,Onion,2392,866,1093,959
M5,2026-01-19,Onion,3238,777,954,891
M5,2026-01-20,Onion,2558,867,1060,957
M5,2026-01-21,Onion,3029,852,1011,903
M5,2026-01-23,Onion,3185,817,1027,946
M5,2026-01-24,Onion,2884,880,976,928
M5,2026-01-25,Onion,2374,828,1076,963
M5,2026-01-26,Onion,3184,885,1084,1006
M5,2026-01-27,Onion,2340,829,1027,942
M5,2026-01-28,Onion,3088,773,944,899
M5,2026-01-29,Onion,2814,890,1033,963
M5,2026-01-30,Onion,2285,828,1076,940
M5,2026-01-31,Onion,2368,900,1098,1022
M5,2026-02-01,Onion,2670,822,925,872
M5,2026-02-02,Onion,3464,917,1100,966
M5,2026-02-03,Onion,2806,766,948,873
M5,2026-02-04,Onion,2617,782,917,831
M5,2026-02-05,Onion,2851,791,970,890
M5,2026-02-06,Onion,3122,800,965,901
M5,2026-02-08,Onion,2813,874,1001,936
M5,2026-02-09,Onion,2340,834,1058,924
M5,2026-02-11,Onion,2940,793,892,845
M5,2026-02-12,Onion,2605,848,1001,930
M5,2026-02-13,Onion,2694,792,939,862
M5,2026-02-14,Onion,2943,783,960,902
M5,2026-02-15,Onion,3006,830,997,888
M5,2026-02-16,Onion,2912,876,996,927
M5,2026-02-17,Onion,3174,833,1020,915
M5,2026-02-19,Onion,2422,857,1070,963
M5,2026-02-21,Onion,2513,847,1082,947
M5,2026-02-22,Onion,3060,853,993,931
M5,2026-02-23,Onion,3020,775,1022,891
M5,2026-02-24,Onion,2521,829,1072,938
M5,2026-02-25,Onion,3039,749,934,854
M5,2026-02-26,Onion,2649,767,977,873
M5,2026-02-27,Onion,3356,762,972,891
M5,2026-02-28,Onion,2525,748,909,834
M5,2026-03-01,Onion,2570,957,1097,1038
M5,2026-03-02,Onion,2409,885,1095,1007
M5,2026-03-03,Onion,2696,830,1043,924
M5,2026-03-04,Onion,2365,926,1160,1028
M5,2026-03-05,Onion,2879,921,1139,993
M5,2026-03-06,Onion,2646,833,1043,968
M5,2026-03-07,Onion,2684,929,1132,1020
M5,2026-03-08,Onion,2261,899,1158,1020
M5,2026-03-09,Onion,2680,816,971,917
M5,2026-03-10,Onion,2696,927,1040,977
